file,speaker,label,y_true,y_pred,score,dist
3458.wav,Donald Trump,bona-fide,0,1,0.06851607,0.06951897
3465.wav,Donald Trump,bona-fide,0,1,0.07190273,0.07290563
3471.wav,Donald Trump,bona-fide,0,1,0.07088564,0.07188854
3473.wav,Donald Trump,bona-fide,0,1,0.05686265,0.057865553
3477.wav,Donald Trump,bona-fide,0,1,0.048806813,0.049809717
3480.wav,Donald Trump,bona-fide,0,1,0.052293092,0.053295996
3487.wav,Donald Trump,bona-fide,0,1,0.059002753,0.060005657
3497.wav,Donald Trump,bona-fide,0,1,0.09630433,0.09730723
3498.wav,Donald Trump,bona-fide,0,1,0.060054295,0.0610572
3519.wav,Donald Trump,bona-fide,0,1,0.070866674,0.071869574
3520.wav,Norm MacDonald,bona-fide,0,1,0.08015667,0.08115957
3524.wav,Donald Trump,bona-fide,0,1,0.035086066,0.03608897
3528.wav,Donald Trump,bona-fide,0,1,0.03776882,0.038771722
3529.wav,Donald Trump,bona-fide,0,1,0.055926964,0.056929868
3535.wav,Norm MacDonald,spoof,1,1,0.07731986,0.07832276
3540.wav,Donald Trump,bona-fide,0,1,0.4154812,0.41648412
3548.wav,Donald Trump,bona-fide,0,1,0.06305744,0.06406034
3563.wav,Norm MacDonald,spoof,1,1,0.07038309,0.07138599
3569.wav,Donald Trump,bona-fide,0,1,0.10509298,0.10609588
3576.wav,Donald Trump,bona-fide,0,1,0.11374138,0.11474428
3580.wav,Donald Trump,bona-fide,0,1,0.05528616,0.056289066
3600.wav,Donald Trump,bona-fide,0,1,0.04865908,0.049661983
3622.wav,Donald Trump,bona-fide,0,1,0.097720705,0.098723605
3631.wav,Donald Trump,bona-fide,0,1,0.083705395,0.084708296
3636.wav,Donald Trump,bona-fide,0,1,0.035055637,0.03605854
3660.wav,Donald Trump,bona-fide,0,1,0.046408016,0.04741092
3664.wav,Donald Trump,bona-fide,0,1,0.0475546,0.048557505
3685.wav,Donald Trump,bona-fide,0,1,0.059666637,0.06066954
3688.wav,Donald Trump,bona-fide,0,1,0.07562834,0.07663124
3700.wav,Donald Trump,bona-fide,0,1,0.12715894,0.12816185
3715.wav,Donald Trump,bona-fide,0,1,0.03674499,0.037747893
3721.wav,Donald Trump,bona-fide,0,1,0.06486031,0.06586321
3738.wav,Donald Trump,bona-fide,0,1,0.08634112,0.08734402
3741.wav,Donald Trump,bona-fide,0,1,0.050934315,0.05193722
3756.wav,Donald Trump,bona-fide,0,1,0.05768173,0.058684632
3761.wav,Donald Trump,bona-fide,0,1,0.052584764,0.053587668
3772.wav,Donald Trump,bona-fide,0,1,0.053707253,0.054710157
3799.wav,Donald Trump,bona-fide,0,1,0.039651148,0.040654052
3805.wav,Donald Trump,bona-fide,0,1,0.057472546,0.05847545
3808.wav,Donald Trump,bona-fide,0,1,0.06517925,0.06618215
3811.wav,Donald Trump,bona-fide,0,1,0.12939394,0.13039684
3813.wav,Donald Trump,bona-fide,0,1,0.06411779,0.06512069
3814.wav,Donald Trump,bona-fide,0,1,0.08259942,0.08360232
3816.wav,Donald Trump,bona-fide,0,1,0.049873102,0.050876006
3829.wav,Donald Trump,bona-fide,0,1,0.06988219,0.07088509
3830.wav,Donald Trump,bona-fide,0,1,0.049423315,0.05042622
3837.wav,Donald Trump,bona-fide,0,1,0.06048906,0.061491963
3839.wav,Donald Trump,bona-fide,0,1,0.09176796,0.09277086
3848.wav,Donald Trump,bona-fide,0,1,0.109262355,0.110265255
3856.wav,Donald Trump,bona-fide,0,1,0.038688075,0.03969098
3860.wav,Donald Trump,bona-fide,0,1,0.067635015,0.068637915
3870.wav,Donald Trump,bona-fide,0,1,0.054750152,0.055753056
3872.wav,Donald Trump,bona-fide,0,1,0.067895696,0.068898596
3878.wav,Donald Trump,bona-fide,0,1,0.11371791,0.114720814
3888.wav,Donald Trump,bona-fide,0,1,0.10914945,0.11015235
3893.wav,Norm MacDonald,bona-fide,0,1,0.05888779,0.059890695
3919.wav,Donald Trump,bona-fide,0,1,0.078461066,0.079463966
3924.wav,Donald Trump,bona-fide,0,1,0.0388577,0.039860602
3925.wav,Donald Trump,bona-fide,0,1,0.07921567,0.08021857
3928.wav,Donald Trump,bona-fide,0,1,0.057987463,0.058990367
3937.wav,Donald Trump,bona-fide,0,1,0.05054596,0.051548865
3951.wav,Donald Trump,bona-fide,0,1,0.047639202,0.048642106
3956.wav,Donald Trump,bona-fide,0,1,0.1138651,0.114868
3969.wav,Donald Trump,bona-fide,0,1,0.12450848,0.12551138
3991.wav,Donald Trump,bona-fide,0,1,0.0628239,0.0638268
3995.wav,Donald Trump,bona-fide,0,1,0.10667098,0.10767388
4005.wav,Donald Trump,bona-fide,0,1,0.06806703,0.06906993
4030.wav,Donald Trump,bona-fide,0,1,0.09822197,0.09922487
4037.wav,Donald Trump,bona-fide,0,1,0.07624403,0.07724693
4040.wav,Donald Trump,bona-fide,0,1,0.057004638,0.058007542
4054.wav,Donald Trump,bona-fide,0,1,0.05481024,0.055813145
4077.wav,Donald Trump,bona-fide,0,1,0.053174052,0.054176956
4078.wav,Donald Trump,bona-fide,0,1,0.07984203,0.08084493
4106.wav,Donald Trump,bona-fide,0,1,0.07177244,0.07277534
4109.wav,Donald Trump,bona-fide,0,1,0.04840038,0.049403284
4117.wav,Donald Trump,bona-fide,0,1,0.09458905,0.09559195
4124.wav,Donald Trump,bona-fide,0,1,0.098861426,0.09986433
4132.wav,Donald Trump,bona-fide,0,1,0.088291004,0.089293905
4143.wav,Norm MacDonald,spoof,1,1,0.10271544,0.10371834
4146.wav,Donald Trump,bona-fide,0,1,0.0710572,0.0720601
4149.wav,Donald Trump,bona-fide,0,1,0.08309563,0.08409853
4177.wav,Donald Trump,bona-fide,0,1,0.096266076,0.097268976
4179.wav,Donald Trump,bona-fide,0,1,0.06283612,0.06383902
4198.wav,Donald Trump,bona-fide,0,1,0.11662924,0.11763214
4200.wav,Donald Trump,bona-fide,0,1,0.047065616,0.04806852
4204.wav,Donald Trump,bona-fide,0,1,0.06731902,0.06832192
4207.wav,Donald Trump,bona-fide,0,1,0.048201382,0.049204286
4209.wav,Donald Trump,bona-fide,0,1,0.053747654,0.054750558
4211.wav,Donald Trump,bona-fide,0,1,0.06266269,0.06366559
4242.wav,Donald Trump,bona-fide,0,1,0.058081023,0.059083927
4259.wav,Donald Trump,bona-fide,0,1,0.108296886,0.10929979
4281.wav,Donald Trump,bona-fide,0,1,0.06230675,0.063309655
4312.wav,Donald Trump,bona-fide,0,1,0.072141565,0.073144466
4319.wav,Donald Trump,bona-fide,0,1,0.070634276,0.071637176
4323.wav,Donald Trump,bona-fide,0,1,0.112979054,0.113981955
4335.wav,Donald Trump,bona-fide,0,1,0.048202403,0.049205307
4378.wav,Donald Trump,bona-fide,0,1,0.09459989,0.09560279
4397.wav,Donald Trump,bona-fide,0,1,0.11389321,0.11489611
4398.wav,Donald Trump,bona-fide,0,1,0.050362233,0.051365137
4400.wav,Donald Trump,bona-fide,0,1,0.04905952,0.050062425
4403.wav,Donald Trump,bona-fide,0,1,0.11432528,0.11532818
4418.wav,Donald Trump,bona-fide,0,1,0.051622678,0.05262558
4421.wav,Donald Trump,bona-fide,0,1,0.0629881,0.063991
4422.wav,Donald Trump,bona-fide,0,1,0.07252261,0.07352551
4438.wav,Donald Trump,bona-fide,0,1,0.122272104,0.123275004
4439.wav,Donald Trump,bona-fide,0,1,0.11866688,0.11966978
4444.wav,Donald Trump,spoof,1,1,0.07730934,0.07831224
4471.wav,Donald Trump,bona-fide,0,1,0.07007575,0.07107865
4472.wav,Donald Trump,bona-fide,0,1,0.07581756,0.07682046
4474.wav,Donald Trump,bona-fide,0,1,0.057041254,0.058044158
4477.wav,Donald Trump,bona-fide,0,1,0.07299387,0.07399677
4480.wav,Donald Trump,bona-fide,0,1,0.12053436,0.12153726
4494.wav,Donald Trump,bona-fide,0,1,0.12956063,0.13056354
4503.wav,Donald Trump,bona-fide,0,1,0.064231984,0.065234885
4504.wav,Donald Trump,bona-fide,0,1,0.118909486,0.119912386
4513.wav,Donald Trump,bona-fide,0,1,0.071382575,0.072385475
4516.wav,Donald Trump,bona-fide,0,1,0.03447105,0.035473954
4519.wav,Donald Trump,bona-fide,0,1,0.11275174,0.11375464
4522.wav,Donald Trump,bona-fide,0,1,0.06507355,0.06607645
4529.wav,Donald Trump,bona-fide,0,1,0.063079104,0.064082004
4540.wav,Donald Trump,bona-fide,0,1,0.09472281,0.09572571
4544.wav,Donald Trump,bona-fide,0,1,0.054049283,0.055052187
4567.wav,Donald Trump,bona-fide,0,1,0.06801723,0.06902013
4582.wav,Donald Trump,bona-fide,0,1,0.08012717,0.08113007
4588.wav,Donald Trump,bona-fide,0,1,0.072619595,0.073622495
4603.wav,Donald Trump,bona-fide,0,1,0.0592797,0.060282603
4610.wav,Donald Trump,bona-fide,0,1,0.05296551,0.053968415
4616.wav,Donald Trump,bona-fide,0,1,0.12213121,0.123134114
4623.wav,Donald Trump,bona-fide,0,1,0.0406939,0.041696806
4624.wav,Donald Trump,bona-fide,0,1,0.04882637,0.049829274
4627.wav,Donald Trump,bona-fide,0,1,0.04673693,0.047739834
4654.wav,Donald Trump,bona-fide,0,1,0.11422973,0.11523263
4655.wav,Donald Trump,bona-fide,0,1,0.057850115,0.05885302
4666.wav,Donald Trump,bona-fide,0,1,0.05842009,0.059422992
4673.wav,Donald Trump,bona-fide,0,1,0.06953573,0.07053863
4681.wav,Donald Trump,bona-fide,0,1,0.043466374,0.04446928
4697.wav,Donald Trump,bona-fide,0,1,0.0752123,0.0762152
4701.wav,Donald Trump,bona-fide,0,1,0.06901026,0.07001316
4714.wav,Donald Trump,bona-fide,0,1,0.0898403,0.0908432
4728.wav,Donald Trump,bona-fide,0,1,0.08367751,0.08468041
4761.wav,Donald Trump,bona-fide,0,1,0.055962365,0.05696527
4767.wav,Donald Trump,bona-fide,0,1,0.08769313,0.08869603
4775.wav,Donald Trump,bona-fide,0,1,0.05076454,0.051767442
4778.wav,Donald Trump,bona-fide,0,1,0.046132516,0.04713542
4796.wav,Donald Trump,bona-fide,0,1,0.09596127,0.09696417
4816.wav,Donald Trump,bona-fide,0,1,0.07394889,0.07495179
4830.wav,Donald Trump,bona-fide,0,1,0.08906824,0.09007114
4841.wav,Donald Trump,bona-fide,0,1,0.05311164,0.054114543
4850.wav,Donald Trump,bona-fide,0,1,0.049665418,0.05066832
4856.wav,Norm MacDonald,spoof,1,1,0.11973231,0.12073521
4865.wav,Donald Trump,bona-fide,0,1,0.07891998,0.07992288
4866.wav,Donald Trump,bona-fide,0,1,0.04512545,0.046128355
4873.wav,Donald Trump,bona-fide,0,1,0.051516846,0.05251975
4877.wav,Donald Trump,bona-fide,0,1,0.06343454,0.06443744
4883.wav,Donald Trump,bona-fide,0,1,0.0567876,0.057790503
4940.wav,Donald Trump,bona-fide,0,1,0.09819445,0.09919735
4942.wav,Donald Trump,bona-fide,0,1,0.06517179,0.06617469
4953.wav,Donald Trump,bona-fide,0,1,0.042680345,0.04368325
4961.wav,Donald Trump,bona-fide,0,1,0.06133003,0.062332936
4962.wav,Donald Trump,spoof,1,1,0.05446755,0.055470455
4966.wav,Donald Trump,bona-fide,0,1,0.0633349,0.0643378
4979.wav,Donald Trump,bona-fide,0,1,0.07072394,0.07172684
5033.wav,Donald Trump,spoof,1,1,0.049729586,0.05073249
5045.wav,Donald Trump,bona-fide,0,1,0.058276165,0.05927907
5047.wav,Donald Trump,bona-fide,0,1,0.06543785,0.06644075
5050.wav,Norm MacDonald,spoof,1,1,0.08599796,0.08700086
5056.wav,Donald Trump,bona-fide,0,1,0.03165486,0.032657765
5057.wav,Donald Trump,spoof,1,1,0.1947172,0.1957201
5065.wav,Donald Trump,bona-fide,0,1,0.056384783,0.057387687
5066.wav,Donald Trump,bona-fide,0,1,0.06809329,0.06909619
5074.wav,Donald Trump,bona-fide,0,1,0.111176,0.1121789
5080.wav,Donald Trump,bona-fide,0,1,0.0709796,0.0719825
5082.wav,Donald Trump,bona-fide,0,1,0.06920669,0.07020959
5084.wav,Donald Trump,bona-fide,0,1,0.049898073,0.050900977
5087.wav,Donald Trump,bona-fide,0,1,0.072399125,0.073402025
5107.wav,Donald Trump,bona-fide,0,1,0.06965842,0.07066132
5109.wav,Donald Trump,bona-fide,0,1,0.04875906,0.049761966
5130.wav,Norm MacDonald,spoof,1,1,0.065818906,0.066821806
5137.wav,Donald Trump,bona-fide,0,1,0.07648442,0.07748732
5140.wav,Donald Trump,bona-fide,0,1,0.06015103,0.061153933
5156.wav,Donald Trump,bona-fide,0,1,0.04980854,0.050811443
5157.wav,Donald Trump,bona-fide,0,1,0.04474006,0.045742963
5159.wav,Norm MacDonald,spoof,1,1,0.117980815,0.118983716
5161.wav,Donald Trump,bona-fide,0,1,0.07803413,0.07903703
5174.wav,Donald Trump,bona-fide,0,1,0.06251262,0.06351552
5182.wav,Donald Trump,bona-fide,0,1,0.10922792,0.11023082
5192.wav,Donald Trump,bona-fide,0,1,0.045929313,0.046932217
5199.wav,Donald Trump,bona-fide,0,1,0.051866,0.052868903
5206.wav,Donald Trump,bona-fide,0,1,0.08861204,0.08961494
5208.wav,Donald Trump,bona-fide,0,1,0.043720488,0.04472339
5216.wav,Donald Trump,bona-fide,0,1,0.04877238,0.049775284
5225.wav,Donald Trump,bona-fide,0,1,0.081141666,0.082144566
5226.wav,Donald Trump,bona-fide,0,1,0.09028137,0.09128427
5238.wav,Donald Trump,bona-fide,0,1,0.070837066,0.071839966
5244.wav,Donald Trump,bona-fide,0,1,0.0644448,0.0654477
5253.wav,Donald Trump,bona-fide,0,1,0.08104869,0.08205159
5265.wav,Donald Trump,bona-fide,0,1,0.087770775,0.088773675
5274.wav,Donald Trump,bona-fide,0,1,0.06404024,0.065043144
5284.wav,Donald Trump,bona-fide,0,1,0.062061425,0.06306433
5300.wav,Donald Trump,bona-fide,0,1,0.09852231,0.09952521
5314.wav,Donald Trump,bona-fide,0,1,0.058552016,0.05955492
5321.wav,Donald Trump,bona-fide,0,1,0.06739018,0.06839308
5331.wav,Donald Trump,bona-fide,0,1,0.05702478,0.058027685
5334.wav,Donald Trump,bona-fide,0,1,0.06560945,0.06661235
5341.wav,Donald Trump,bona-fide,0,1,0.082242005,0.083244905
5352.wav,Donald Trump,bona-fide,0,1,0.070014454,0.071017355
5353.wav,Donald Trump,bona-fide,0,1,0.10477898,0.10578188
5364.wav,Donald Trump,bona-fide,0,1,0.04395588,0.044958785
5368.wav,Donald Trump,bona-fide,0,1,0.073299915,0.074302815
5375.wav,Donald Trump,bona-fide,0,1,0.059668187,0.06067109
5378.wav,Donald Trump,bona-fide,0,1,0.07614973,0.07715263
5381.wav,Donald Trump,bona-fide,0,1,0.080040134,0.081043035
5384.wav,Donald Trump,bona-fide,0,1,0.04351402,0.044516925
5412.wav,Donald Trump,bona-fide,0,1,0.094536625,0.095539525
5418.wav,Donald Trump,bona-fide,0,1,0.083579086,0.084581986
5429.wav,Donald Trump,bona-fide,0,1,0.061971653,0.06297456
5433.wav,Donald Trump,bona-fide,0,1,0.079739965,0.080742866
5434.wav,Donald Trump,spoof,1,1,0.14300604,0.14400895
5446.wav,Donald Trump,bona-fide,0,1,0.06281221,0.06381511
5447.wav,Donald Trump,bona-fide,0,1,0.084607944,0.085610844
5448.wav,Donald Trump,bona-fide,0,1,0.06501714,0.06602004
5472.wav,Donald Trump,bona-fide,0,1,0.047522366,0.04852527
5477.wav,Donald Trump,bona-fide,0,1,0.05144562,0.052448522
5492.wav,Donald Trump,bona-fide,0,1,0.07041994,0.07142284
5496.wav,Donald Trump,bona-fide,0,1,0.05704839,0.058051296
5521.wav,Donald Trump,bona-fide,0,1,0.052810717,0.05381362
5524.wav,Donald Trump,bona-fide,0,1,0.05793345,0.058936354
5527.wav,Donald Trump,bona-fide,0,1,0.068806134,0.069809034
5550.wav,Donald Trump,bona-fide,0,1,0.07956923,0.08057213
5563.wav,Donald Trump,bona-fide,0,1,0.04630038,0.047303285
5567.wav,Donald Trump,bona-fide,0,1,0.05616257,0.057165474
5572.wav,Donald Trump,bona-fide,0,1,0.09061156,0.09161446
5596.wav,Donald Trump,bona-fide,0,1,0.05773547,0.058738373
5601.wav,Donald Trump,bona-fide,0,1,0.03422317,0.035226073
5607.wav,Donald Trump,bona-fide,0,1,0.093564995,0.094567895
5612.wav,Donald Trump,bona-fide,0,1,0.08131689,0.08231979
5613.wav,Donald Trump,bona-fide,0,1,0.10728728,0.10829018
5649.wav,Donald Trump,bona-fide,0,1,0.060231037,0.06123394
5656.wav,Donald Trump,bona-fide,0,1,0.06584731,0.06685021
5673.wav,Donald Trump,bona-fide,0,1,0.06430136,0.06530426
5675.wav,Donald Trump,bona-fide,0,1,0.07439709,0.07539999
5677.wav,Donald Trump,bona-fide,0,1,0.06827588,0.06927878
5685.wav,Donald Trump,bona-fide,0,1,0.0576977,0.058700603
5687.wav,Norm MacDonald,spoof,1,1,0.11588799,0.11689089
5695.wav,Donald Trump,bona-fide,0,1,0.04905015,0.050053053
5696.wav,Donald Trump,bona-fide,0,1,0.06443761,0.06544051
5704.wav,Donald Trump,bona-fide,0,1,0.09673492,0.09773782
5714.wav,Donald Trump,bona-fide,0,1,0.0675912,0.0685941
5720.wav,Donald Trump,bona-fide,0,1,0.05121385,0.052216753
5728.wav,Donald Trump,bona-fide,0,1,0.11802168,0.11902458
5732.wav,Donald Trump,bona-fide,0,1,0.06875288,0.06975578
5736.wav,Donald Trump,bona-fide,0,1,0.08556652,0.08656942
5737.wav,Donald Trump,bona-fide,0,1,0.118287675,0.119290575
5742.wav,Donald Trump,bona-fide,0,1,0.040437903,0.041440807
5744.wav,Donald Trump,bona-fide,0,1,0.08951178,0.09051468
5746.wav,Donald Trump,bona-fide,0,1,0.07091025,0.07191315
5752.wav,Donald Trump,bona-fide,0,1,0.10468908,0.10569198
5755.wav,Donald Trump,bona-fide,0,1,0.052108582,0.053111486
5765.wav,Donald Trump,bona-fide,0,1,0.06262605,0.06362895
5797.wav,Donald Trump,bona-fide,0,1,0.06634713,0.06735003
5809.wav,Donald Trump,bona-fide,0,1,0.07811745,0.07912035
5837.wav,Donald Trump,bona-fide,0,1,0.0543112,0.055314105
5841.wav,Donald Trump,bona-fide,0,1,0.07280807,0.07381097
5856.wav,Donald Trump,spoof,1,1,0.07689182,0.07789472
5857.wav,Donald Trump,bona-fide,0,1,0.079032995,0.080035895
5860.wav,Donald Trump,bona-fide,0,1,0.084079824,0.085082725
5871.wav,Donald Trump,bona-fide,0,1,0.044754554,0.045757458
5883.wav,Donald Trump,bona-fide,0,1,0.10134286,0.10234576
5892.wav,Donald Trump,bona-fide,0,1,0.048007585,0.04901049
5901.wav,Donald Trump,bona-fide,0,1,0.06339201,0.06439491
5929.wav,Donald Trump,bona-fide,0,1,0.059435457,0.06043836
5934.wav,Donald Trump,bona-fide,0,1,0.069721475,0.070724376
5941.wav,Donald Trump,bona-fide,0,1,0.0791816,0.0801845
5956.wav,Donald Trump,bona-fide,0,1,0.1201802,0.1211831
5961.wav,Donald Trump,bona-fide,0,1,0.112053245,0.113056146
5962.wav,Donald Trump,bona-fide,0,1,0.10721719,0.10822009
5968.wav,Donald Trump,bona-fide,0,1,0.058991045,0.05999395
5969.wav,Donald Trump,bona-fide,0,1,0.056529135,0.05753204
5978.wav,Donald Trump,bona-fide,0,1,0.052227233,0.053230137
5982.wav,Donald Trump,bona-fide,0,1,0.043195486,0.04419839
5988.wav,Donald Trump,bona-fide,0,1,0.086629026,0.087631926
6009.wav,Donald Trump,bona-fide,0,1,0.050688982,0.051691886
6016.wav,Donald Trump,bona-fide,0,1,0.06385806,0.06486096
6024.wav,Donald Trump,bona-fide,0,1,0.04246438,0.043467283
6027.wav,Donald Trump,bona-fide,0,1,0.13694799,0.1379509
6036.wav,Donald Trump,bona-fide,0,1,0.057516206,0.05851911
6039.wav,Donald Trump,bona-fide,0,1,0.06447519,0.065478094
6050.wav,Donald Trump,bona-fide,0,1,0.057591833,0.058594737
6059.wav,Donald Trump,bona-fide,0,1,0.08306385,0.08406675
6074.wav,Donald Trump,bona-fide,0,1,0.04137078,0.042373683
6103.wav,Donald Trump,bona-fide,0,1,0.07006024,0.07106314
6107.wav,Donald Trump,bona-fide,0,1,0.10591469,0.10691759
6109.wav,Donald Trump,bona-fide,0,1,0.085142285,0.086145185
6112.wav,Donald Trump,bona-fide,0,1,0.061769534,0.06277244
6121.wav,Donald Trump,bona-fide,0,1,0.107199885,0.108202785
6127.wav,Donald Trump,bona-fide,0,1,0.054522183,0.055525087
6138.wav,Donald Trump,bona-fide,0,1,0.05117446,0.052177366
6139.wav,Donald Trump,bona-fide,0,1,0.10159507,0.10259797
6142.wav,Donald Trump,bona-fide,0,1,0.107326895,0.108329795
6153.wav,Donald Trump,bona-fide,0,1,0.068334565,0.069337465
6156.wav,Donald Trump,bona-fide,0,1,0.060732253,0.061735157
6165.wav,Donald Trump,bona-fide,0,1,0.046132576,0.04713548
6169.wav,Donald Trump,bona-fide,0,1,0.058982864,0.059985768
6188.wav,Donald Trump,bona-fide,0,1,0.04436105,0.045363955
6190.wav,Donald Trump,bona-fide,0,1,0.09268097,0.09368387
6192.wav,Donald Trump,bona-fide,0,1,0.06603202,0.06703492
6194.wav,Donald Trump,bona-fide,0,1,0.03954986,0.040552765
6197.wav,Donald Trump,bona-fide,0,1,0.08025095,0.08125385
6204.wav,Donald Trump,bona-fide,0,1,0.07037611,0.07137901
6208.wav,Donald Trump,bona-fide,0,1,0.09965118,0.10065408
6215.wav,Donald Trump,bona-fide,0,1,0.098058484,0.099061385
6224.wav,Donald Trump,bona-fide,0,1,0.071988426,0.07299133
6229.wav,Donald Trump,bona-fide,0,1,0.08079484,0.08179774
6233.wav,Donald Trump,bona-fide,0,1,0.055285856,0.05628876
6252.wav,Norm MacDonald,bona-fide,0,1,0.11280019,0.11380309
6272.wav,Donald Trump,bona-fide,0,1,0.10721284,0.10821574
6274.wav,Donald Trump,bona-fide,0,1,0.062150184,0.06315309
6300.wav,Donald Trump,bona-fide,0,1,0.06551231,0.06651521
6308.wav,Donald Trump,bona-fide,0,1,0.13034411,0.13134702
6310.wav,Donald Trump,bona-fide,0,1,0.09036783,0.09137073
6312.wav,Donald Trump,spoof,1,1,0.08704586,0.08804876
6330.wav,Donald Trump,bona-fide,0,1,0.07005978,0.07106268
6336.wav,Donald Trump,bona-fide,0,1,0.058790725,0.05979363
6346.wav,Donald Trump,bona-fide,0,1,0.09172062,0.09272352
6353.wav,Donald Trump,bona-fide,0,1,0.048763875,0.04976678
6364.wav,Donald Trump,bona-fide,0,1,0.04276074,0.043763645
6370.wav,Donald Trump,bona-fide,0,1,0.06728307,0.06828597
6386.wav,Donald Trump,bona-fide,0,1,0.052848864,0.05385177
6387.wav,Donald Trump,bona-fide,0,1,0.111653045,0.112655945
6399.wav,Donald Trump,bona-fide,0,1,0.041703265,0.04270617
6401.wav,Donald Trump,bona-fide,0,1,0.08150588,0.08250878
6409.wav,Donald Trump,bona-fide,0,1,0.12575833,0.12676124
6413.wav,Donald Trump,bona-fide,0,1,0.056540556,0.05754346
6424.wav,Donald Trump,bona-fide,0,1,0.08636013,0.08736303
6451.wav,Donald Trump,bona-fide,0,1,0.055342566,0.05634547
6453.wav,Donald Trump,bona-fide,0,1,0.05725868,0.058261584
6477.wav,Norm MacDonald,spoof,1,1,0.11210347,0.11310637
6479.wav,Donald Trump,bona-fide,0,1,0.06250274,0.06350564
6487.wav,Donald Trump,bona-fide,0,1,0.047753002,0.048755907
6493.wav,Donald Trump,bona-fide,0,1,0.06060814,0.061611045
6505.wav,Donald Trump,bona-fide,0,1,0.045338202,0.046341106
6509.wav,Donald Trump,bona-fide,0,1,0.0381457,0.039148603
6513.wav,Donald Trump,bona-fide,0,1,0.052839566,0.05384247
6518.wav,Donald Trump,bona-fide,0,1,0.10263728,0.103640184
6546.wav,Donald Trump,bona-fide,0,1,0.05382891,0.054831814
6575.wav,Donald Trump,bona-fide,0,1,0.08067615,0.08167905
6576.wav,Donald Trump,bona-fide,0,1,0.074700154,0.075703055
6582.wav,Donald Trump,bona-fide,0,1,0.08623482,0.08723772
6586.wav,Donald Trump,bona-fide,0,1,0.054658864,0.055661768
6598.wav,Donald Trump,bona-fide,0,1,0.06087388,0.061876785
6605.wav,Donald Trump,bona-fide,0,1,0.07564205,0.07664495
6659.wav,Donald Trump,bona-fide,0,1,0.059191335,0.06019424
6660.wav,Donald Trump,bona-fide,0,1,0.100435585,0.101438485
6682.wav,Donald Trump,bona-fide,0,1,0.04736125,0.048364155
6684.wav,Donald Trump,bona-fide,0,1,0.05377869,0.054781593
6713.wav,Donald Trump,bona-fide,0,1,0.07065613,0.07165903
6724.wav,Donald Trump,bona-fide,0,1,0.058473624,0.05947653
6726.wav,Donald Trump,bona-fide,0,1,0.08090705,0.08190995
6727.wav,Donald Trump,bona-fide,0,1,0.0608057,0.061808605
6736.wav,Donald Trump,bona-fide,0,1,0.046226896,0.0472298
6750.wav,Donald Trump,bona-fide,0,1,0.05090028,0.051903185
6773.wav,Donald Trump,bona-fide,0,1,0.05222411,0.053227015
6777.wav,Donald Trump,bona-fide,0,1,0.085122906,0.086125806
6783.wav,Donald Trump,bona-fide,0,1,0.10238761,0.10339051
6798.wav,Donald Trump,bona-fide,0,1,0.07434998,0.07535288
6799.wav,Donald Trump,bona-fide,0,1,0.060446832,0.061449736
6804.wav,Donald Trump,bona-fide,0,1,0.036692686,0.03769559
6805.wav,Donald Trump,bona-fide,0,1,0.043083172,0.044086076
6811.wav,Donald Trump,bona-fide,0,1,0.07735027,0.07835317
